customerID,gender,SeniorCitizen,Partner,Dependents,tenure,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,OnlineSecurity,TechSupport
0778-VOUXE,Male,1,Yes,No,66,One year,Yes,Mailed check,106.78,6989.9,No,No,Yes
1106-PAQDP,Female,0,No,No,4,Month-to-month,No,Credit card (automatic),57.62,207.44,No,No,No
1159-SBAYR,Male,0,Yes,No,31,Month-to-month,Yes,Electronic check,118.03,3772.58,Yes,No,No
2757-ZSAJN,Female,0,No,Yes,33,Month-to-month,Yes,Electronic check,44.57,1427.39,No,No,No
4934-DDOFO,Male,0,No,No,16,Month-to-month,No,Credit card (automatic),74.32,1169.51,No,Yes,No
3307-FKPCE,Male,0,Yes,Yes,34,One year,Yes,Electronic check,22.78,784.74,No,No,Yes
3832-ZRUUV,Female,0,No,No,56,One year,Yes,Credit card (automatic),67.06,3775.4,No,No,No
4030-XOBEE,Male,1,No,No,60,Two year,No,Bank transfer (automatic),98.98,5978.47,No,No,No
2044-DTKAX,Male,1,No,Yes,72,Two year,No,Credit card (automatic),23.27,1652.63,No,No,Yes
8553-DETZK,Male,0,No,No,12,One year,Yes,Mailed check,108.85,1224.53,No,Yes,No
4989-WGQDB,Male,1,No,No,8,Month-to-month,Yes,Mailed check,113.03,902.85,Yes,No,No
3598-TRMOZ,Female,0,No,No,66,One year,Yes,Credit card (automatic),105.89,7002.56,No,No,No
6471-YMDJY,Male,0,No,No,64,Month-to-month,No,Electronic check,55.43,3531.96,Yes,No,Yes
8768-FQITS,Male,1,No,No,32,Two year,No,Credit card (automatic),103.09,3224.8,No,No,No
5455-AXRPQ,Female,0,No,No,4,Month-to-month,Yes,Electronic check,57.91,133.37,Yes,No,No
7367-QTIUF,Male,0,No,No,34,Month-to-month,No,Bank transfer (automatic),115.5,3966.47,No,Yes,Yes
2292-SDXNQ,Male,0,Yes,Yes,60,Month-to-month,No,Bank transfer (automatic),49.8,2968.13,Yes,No,No
5999-YSNGD,Male,0,No,Yes,1,Month-to-month,Yes,Bank transfer (automatic),29.6,-51.15,No,Yes,No
9555-CFMKO,Female,0,Yes,No,59,One year,No,Bank transfer (automatic),117.5,6968.93,No,No,No
9520-EBASC,Male,0,Yes,No,71,Month-to-month,Yes,Credit card (automatic),78.97,5546.53,No,No,No
7215-DKRMX,Male,0,Yes,Yes,27,Month-to-month,No,Bank transfer (automatic),57.35,1571.64,No,No,Yes
9517-HPXEJ,Female,0,No,Yes,60,One year,Yes,Mailed check,114.57,6878.09,No,Yes,No
9415-BZAFW,Male,0,No,No,72,One year,Yes,Electronic check,108.25,7787.97,No,No,No
4635-VESIJ,Male,0,No,Yes,15,Two year,No,Electronic check,118.82,1746.25,No,Yes,No
4656-DFQUI,Female,1,No,No,39,Month-to-month,No,Mailed check,60.81,2516.01,No,No,No
6378-WUYCP,Female,0,No,Yes,8,Month-to-month,Yes,Credit card (automatic),58.53,435.58,Yes,No,No
4473-LZWIF,Female,0,Yes,Yes,12,Two year,No,Bank transfer (automatic),54.87,595.36,No,Yes,No
0886-AQPOU,Male,0,No,No,44,Month-to-month,No,Electronic check,60.33,2701.29,No,Yes,No
2664-BMGDX,Male,0,Yes,Yes,5,Month-to-month,Yes,Credit card (automatic),76.99,355.95,Yes,Yes,No
9334-PXFBC,Male,1,No,No,25,One year,Yes,Credit card (automatic),48.85,1214.01,No,No,Yes
4680-CXAWT,Female,0,Yes,No,40,Two year,Yes,Credit card (automatic),84.73,3419.05,Yes,No,Yes
1156-OHEGT,Male,0,Yes,No,72,Month-to-month,Yes,Bank transfer (automatic),25.86,1906.7,No,No,Yes
4332-ORUOF,Male,0,No,No,9,One year,Yes,Credit card (automatic),30.96,310.66,No,No,No
7025-XFGMM,Female,0,No,No,69,Two year,No,Credit card (automatic),87.56,5986.55,No,No,No
9267-QRLBD,Male,0,No,Yes,63,Month-to-month,No,Credit card (automatic),114.88,7282.25,No,No,Yes
6260-YQPDV,Female,0,No,Yes,25,One year,Yes,Bank transfer (automatic),101.74,2536.05,No,Yes,No
0051-PEHSE,Male,0,No,Yes,1,Two year,Yes,Mailed check,89.73,70.71,No,No,No
9604-NDUMX,Male,0,No,No,28,Two year,Yes,Electronic check,57.35,1605.02,No,Yes,Yes
2886-RBGMU,Female,0,No,No,26,One year,Yes,Credit card (automatic),110.92,2906.79,Yes,No,No
3286-BOJHQ,Female,0,Yes,No,72,Month-to-month,Yes,Mailed check,76.56,5459.49,No,No,No
3456-PMUPG,Male,0,No,No,13,Month-to-month,Yes,Bank transfer (automatic),84.75,1182.24,No,No,No
1513-ZVBZL,Male,0,No,No,52,Month-to-month,Yes,Credit card (automatic),112.97,5903.1,No,No,Yes
3485-UAXVI,Male,0,No,No,16,Month-to-month,No,Mailed check,46.13,699.47,No,Yes,No
2859-SAMDV,Male,0,Yes,Yes,37,Month-to-month,Yes,Mailed check,101.68,3774.0,No,No,No
5116-NAEOF,Male,0,Yes,No,17,Month-to-month,No,Bank transfer (automatic),101.01,1685.21,Yes,No,Yes
2472-KZMBH,Male,0,No,Yes,61,One year,Yes,Mailed check,52.65,3187.69,No,Yes,No
8745-VMQDP,Female,0,Yes,No,29,One year,Yes,Electronic check,104.2,3023.23,No,No,Yes
6672-TGXAF,Female,0,Yes,No,24,Two year,Yes,Credit card (automatic),99.71,2489.29,No,Yes,Yes
5327-RPXXT,Male,0,Yes,Yes,26,One year,Yes,Mailed check,90.43,2309.71,No,Yes,No
4787-UXKMI,Female,0,No,No,35,Month-to-month,Yes,Electronic check,38.04,1220.51,Yes,Yes,Yes
3550-CSRLV,Female,0,Yes,No,50,One year,Yes,Mailed check,55.81,2932.3,No,No,Yes
9907-MOQDX,Male,0,No,No,14,Two year,Yes,Electronic check,68.49,968.78,No,No,Yes
1136-KPZKH,Female,0,No,No,45,Month-to-month,No,Electronic check,90.97,4096.87,No,No,No
8268-TKQLC,Female,1,No,No,62,One year,No,Bank transfer (automatic),30.47,1850.94,No,No,Yes
5550-RFSQF,Female,0,Yes,No,29,Month-to-month,Yes,Credit card (automatic),45.62,1307.45,Yes,No,No
5743-HKGYV,Male,1,No,No,17,Month-to-month,Yes,Mailed check,41.62,746.68,No,Yes,No
7766-VIFMI,Female,0,No,No,4,One year,No,Bank transfer (automatic),55.63,235.35,Yes,No,No
6220-XBPVA,Male,0,Yes,Yes,65,One year,No,Mailed check,82.83,5327.99,No,Yes,No
1380-DILNJ,Male,0,Yes,No,70,One year,No,Mailed check,74.35,5259.75,No,Yes,Yes
1018-ZIDMO,Male,0,Yes,Yes,63,Two year,No,Mailed check,64.77,4070.21,No,No,No
9872-MYXCM,Female,0,Yes,No,8,Month-to-month,Yes,Credit card (automatic),117.03,987.11,No,Yes,No
1587-CCVQX,Female,1,Yes,No,53,Two year,Yes,Credit card (automatic),44.11,2272.33,No,No,No
2804-WKLCG,Female,0,Yes,Yes,35,Month-to-month,Yes,Credit card (automatic),75.43,2590.03,Yes,No,No
9418-CHXMC,Female,0,Yes,No,69,Month-to-month,Yes,Electronic check,101.89,6940.26,No,No,Yes
2451-POOFO,Male,0,Yes,Yes,17,Two year,No,Credit card (automatic),66.38,1055.52,No,No,Yes
4155-VNXLT,Female,0,Yes,No,48,Month-to-month,No,Electronic check,66.12,3203.47,Yes,Yes,Yes
2663-ZEAMR,Male,0,Yes,Yes,15,One year,Yes,Electronic check,81.21,1225.91,No,No,No
7810-CHYHE,Female,1,Yes,Yes,20,Month-to-month,No,Credit card (automatic),106.0,2161.83,No,No,No
4018-VPZWS,Female,0,Yes,Yes,57,Month-to-month,Yes,Mailed check,48.75,2801.55,Yes,No,No
9404-WSMXT,Female,0,Yes,Yes,49,Month-to-month,Yes,Credit card (automatic),52.22,2650.0,Yes,No,Yes
2395-UHSIS,Male,0,Yes,No,62,One year,Yes,Mailed check,115.86,7181.99,Yes,No,Yes
3009-BJPOL,Male,1,Yes,No,2,Month-to-month,Yes,Bank transfer (automatic),46.7,161.03,Yes,No,No
4885-PRNLM,Male,0,No,No,16,Two year,No,Bank transfer (automatic),52.61,810.25,No,No,No
9897-DCFJH,Male,0,Yes,No,69,Month-to-month,Yes,Electronic check,88.85,6120.77,No,Yes,No
9915-AFVRF,Female,0,No,No,44,Month-to-month,Yes,Mailed check,70.24,3066.75,Yes,No,No
6218-BOVPH,Male,0,No,Yes,68,Two year,No,Bank transfer (automatic),73.49,4963.13,No,Yes,No
2477-JUHTR,Male,1,No,No,48,Two year,Yes,Mailed check,47.28,2299.38,No,Yes,No
7208-UEXEE,Male,0,Yes,No,62,One year,Yes,Credit card (automatic),73.84,4569.22,No,Yes,No
7135-YMUJS,Male,0,Yes,Yes,55,Two year,Yes,Bank transfer (automatic),44.33,2425.46,No,No,No
1303-JSTUW,Female,0,Yes,Yes,7,One year,Yes,Credit card (automatic),46.63,369.03,No,No,No
0321-WVZMB,Female,0,No,No,12,Month-to-month,Yes,Mailed check,44.71,549.28,Yes,No,No
1513-PBSZS,Male,0,Yes,No,49,Month-to-month,Yes,Mailed check,40.98,2016.18,No,Yes,Yes
5659-OQEZJ,Female,0,No,No,37,One year,Yes,Bank transfer (automatic),73.04,2747.22,No,No,Yes
7479-KQSGS,Male,0,Yes,No,38,Month-to-month,No,Bank transfer (automatic),91.32,3450.53,No,Yes,No
2569-YVXBQ,Female,0,No,No,36,Two year,Yes,Bank transfer (automatic),93.86,3415.31,No,Yes,Yes
3407-ZRCXX,Male,0,No,No,60,Month-to-month,Yes,Mailed check,86.4,5134.24,Yes,Yes,No
7948-OJDNW,Male,0,No,No,53,Two year,Yes,Mailed check,25.98,1324.16,No,No,No
2117-YRUNL,Male,0,No,No,27,One year,Yes,Mailed check,29.19,834.0,No,No,Yes
4394-DMTAM,Male,0,Yes,No,47,Month-to-month,No,Mailed check,71.44,3348.88,Yes,Yes,No
1825-HHUQB,Female,0,Yes,No,34,Two year,No,Bank transfer (automatic),27.56,1091.93,No,Yes,Yes
7655-TBXQD,Male,0,Yes,No,17,Month-to-month,Yes,Bank transfer (automatic),104.9,1709.98,No,Yes,No
1047-LOCOT,Male,0,Yes,Yes,55,Month-to-month,Yes,Mailed check,56.03,3119.01,Yes,No,No
7650-FOIUM,Female,0,Yes,No,40,Month-to-month,Yes,Mailed check,38.2,1500.4,No,Yes,No
1640-RUXEX,Male,0,Yes,No,53,Month-to-month,No,Credit card (automatic),107.78,5712.09,No,Yes,Yes
7408-ZJHTO,Male,1,No,No,1,Two year,Yes,Credit card (automatic),60.99,-2.41,No,Yes,No
0258-TPPSD,Male,0,Yes,Yes,20,Month-to-month,No,Bank transfer (automatic),28.14,507.18,No,No,No
3947-ZDXJF,Female,0,No,Yes,58,Month-to-month,No,Credit card (automatic),73.94,4291.87,No,No,Yes
4293-RDJOZ,Female,0,No,No,52,Two year,Yes,Mailed check,75.57,3954.99,No,No,No
4841-LTSRW,Male,0,Yes,Yes,30,Two year,Yes,Bank transfer (automatic),109.73,3247.6,No,No,No
7450-LFRPQ,Female,0,No,No,29,Month-to-month,No,Bank transfer (automatic),107.24,3094.53,No,No,No
6324-NMPSA,Male,0,Yes,No,3,One year,Yes,Electronic check,27.05,73.27,No,No,Yes
9453-CEKDL,Female,0,No,No,44,Month-to-month,No,Mailed check,39.92,1760.2,No,No,No
7217-BYWJG,Male,0,Yes,Yes,12,One year,No,Bank transfer (automatic),73.79,966.68,Yes,No,Yes
0364-DYRUI,Female,0,No,No,39,Two year,Yes,Mailed check,104.2,4092.89,No,No,Yes
1349-RWZIZ,Female,0,No,No,46,Two year,Yes,Mailed check,97.53,4441.25,No,Yes,No
6545-VCFUW,Female,1,Yes,Yes,62,Month-to-month,No,Electronic check,119.86,7405.94,Yes,No,No
7146-XWKAO,Male,0,Yes,Yes,28,Month-to-month,Yes,Bank transfer (automatic),110.2,3051.22,Yes,No,No
7594-WFMOT,Female,0,Yes,Yes,0,Month-to-month,Yes,Mailed check,43.76,0.0,No,No,No
6181-LMSEM,Male,0,No,No,11,Month-to-month,No,Mailed check,38.68,432.34,No,Yes,Yes
2211-UATKI,Female,0,No,No,26,Month-to-month,Yes,Mailed check,109.42,2903.6,No,No,No
7577-ZPVYL,Male,1,Yes,No,50,One year,Yes,Mailed check,80.1,4047.49,No,No,No
8146-OAPFP,Female,0,No,Yes,10,Month-to-month,No,Electronic check,119.68,1190.56,No,No,No
6472-RVCOZ,Male,0,Yes,No,59,One year,Yes,Electronic check,31.58,1900.51,No,Yes,Yes
0077-CLXAF,Male,0,Yes,No,60,Month-to-month,Yes,Mailed check,46.06,2743.73,No,No,No
5599-BQNLL,Male,0,Yes,No,59,One year,No,Electronic check,77.55,4594.5,No,Yes,No
4431-OPMBX,Male,0,No,Yes,54,One year,Yes,Electronic check,49.52,2708.84,No,No,No
8702-LRESW,Male,0,Yes,No,39,Two year,No,Bank transfer (automatic),52.13,2069.35,No,No,Yes
5636-TDEFD,Female,0,No,No,40,Month-to-month,Yes,Bank transfer (automatic),94.39,3718.78,No,No,Yes
4210-BHNMY,Female,0,No,No,30,Month-to-month,Yes,Mailed check,57.94,1757.23,No,No,No
8286-SNVRB,Female,0,Yes,No,19,One year,No,Credit card (automatic),113.93,2231.97,No,No,No
8596-ERPMP,Female,0,No,Yes,8,Month-to-month,No,Credit card (automatic),58.63,473.59,Yes,No,Yes
7816-LFJTA,Male,0,Yes,No,13,Month-to-month,No,Credit card (automatic),97.51,1154.85,No,Yes,Yes
5270-SKPJI,Male,0,No,No,61,Two year,No,Credit card (automatic),58.84,3545.49,No,No,Yes
2830-DNBXW,Male,0,Yes,No,45,One year,No,Electronic check,97.6,4374.53,No,No,No
0988-UBION,Male,0,Yes,No,39,Month-to-month,No,Mailed check,64.68,2605.12,Yes,No,No
7193-ACBPY,Female,0,Yes,No,57,Month-to-month,Yes,Bank transfer (automatic),98.04,5623.88,Yes,No,No
9143-KIPZC,Male,0,No,No,38,One year,Yes,Mailed check,100.02,3820.38,No,Yes,No
9287-HPCJK,Female,0,No,No,20,Month-to-month,No,Mailed check,77.66,1623.85,No,Yes,Yes
5820-HYSBR,Male,0,No,Yes,9,One year,No,Electronic check,69.72,641.56,No,No,No
9084-NFKWU,Female,0,No,No,29,Two year,Yes,Electronic check,66.19,1823.17,No,No,No
9186-XWPPD,Female,0,No,No,17,Month-to-month,Yes,Bank transfer (automatic),98.53,1745.0,No,Yes,No
0680-MWUPZ,Female,0,Yes,No,15,One year,Yes,Credit card (automatic),52.8,845.79,No,No,Yes
6779-FCTAG,Female,0,Yes,No,39,One year,No,Credit card (automatic),32.53,1249.07,No,No,Yes
5081-MDTPI,Female,0,Yes,No,20,One year,Yes,Credit card (automatic),106.21,2078.3,No,No,Yes
3783-SKRJY,Female,0,No,No,30,Month-to-month,No,Bank transfer (automatic),87.8,2581.72,Yes,No,No
0153-JRXPJ,Female,0,Yes,No,57,One year,No,Electronic check,41.47,2409.43,No,No,Yes
5710-GXIJT,Male,0,Yes,Yes,70,Month-to-month,Yes,Bank transfer (automatic),113.38,7956.35,Yes,Yes,No
9870-LBVIP,Male,0,Yes,Yes,27,One year,Yes,Credit card (automatic),42.56,1117.59,Yes,Yes,Yes
4587-FEWII,Female,0,Yes,Yes,64,One year,Yes,Bank transfer (automatic),49.47,3188.0,No,Yes,No
1585-MEDOG,Male,0,No,No,26,Month-to-month,Yes,Bank transfer (automatic),44.11,1171.45,Yes,Yes,No
2892-PJNQR,Female,0,Yes,Yes,57,Month-to-month,No,Mailed check,38.59,2180.3,No,Yes,Yes
4256-YARDS,Female,0,No,Yes,21,Month-to-month,No,Bank transfer (automatic),73.8,1579.36,Yes,No,No
6209-XXBNL,Female,1,No,Yes,41,Two year,No,Bank transfer (automatic),86.48,3491.69,No,Yes,No
3632-DEWZC,Male,0,Yes,No,12,Month-to-month,No,Electronic check,100.74,1185.34,No,Yes,Yes
1799-XVIZM,Male,0,Yes,Yes,36,One year,Yes,Electronic check,61.26,2180.32,No,Yes,Yes
1632-LYPBX,Female,1,Yes,No,12,Month-to-month,Yes,Mailed check,35.79,443.9,No,No,No
2643-BUNFV,Male,0,No,No,71,Month-to-month,No,Credit card (automatic),100.75,7176.67,Yes,No,No
5444-OKMKL,Female,1,No,Yes,28,One year,Yes,Mailed check,86.78,2492.36,No,No,No
5094-ACAQJ,Female,1,Yes,Yes,32,One year,Yes,Mailed check,75.81,2404.54,No,No,Yes
2508-SYIHZ,Male,0,Yes,No,54,Two year,No,Bank transfer (automatic),81.89,4390.05,No,No,No
5706-REXFZ,Male,0,No,No,30,Two year,No,Credit card (automatic),66.24,1998.59,No,Yes,No
1391-UUNOU,Female,0,Yes,Yes,62,Month-to-month,Yes,Credit card (automatic),58.85,3638.82,No,No,No
7940-GDYGK,Male,0,Yes,No,42,One year,Yes,Credit card (automatic),70.04,2911.74,No,No,Yes
7386-HCMXE,Male,0,No,No,25,Month-to-month,Yes,Electronic check,117.18,2924.33,No,No,No
0666-HZURD,Male,0,Yes,No,4,Month-to-month,Yes,Mailed check,92.82,356.17,No,No,Yes
3196-SXLDT,Female,0,Yes,No,35,One year,No,Mailed check,71.85,2495.85,No,Yes,No
3574-SYFCE,Male,0,No,Yes,45,Month-to-month,No,Electronic check,54.05,2385.89,No,Yes,No
2669-NQXVW,Male,1,No,No,31,One year,Yes,Mailed check,23.33,694.25,No,Yes,No
2559-MNPGH,Male,0,No,No,65,Two year,No,Credit card (automatic),20.91,1380.2,No,No,No
8145-YDPRH,Female,0,Yes,Yes,5,Month-to-month,No,Electronic check,95.7,402.06,No,No,Yes
4988-QIIFQ,Male,0,Yes,Yes,19,Two year,No,Electronic check,112.34,2097.63,No,No,No
8086-JCMHD,Female,0,Yes,No,31,Two year,No,Mailed check,109.2,3349.45,No,No,No
7025-AZRQI,Male,0,No,Yes,34,One year,Yes,Credit card (automatic),116.96,3979.12,No,No,No
0764-IMPTP,Female,0,Yes,No,34,Two year,No,Mailed check,47.85,1699.15,No,No,No
1406-MKHXV,Male,0,No,Yes,21,Month-to-month,No,Bank transfer (automatic),112.48,2339.02,No,No,Yes
7329-GYDTC,Male,0,No,No,17,Month-to-month,No,Bank transfer (automatic),62.41,1036.84,No,Yes,No
8306-AWUBA,Female,1,Yes,Yes,50,Month-to-month,No,Electronic check,63.82,3131.41,No,No,No
9440-GMLPW,Female,0,Yes,Yes,23,Month-to-month,No,Electronic check,58.19,1333.64,Yes,No,Yes
8622-HUSLK,Male,1,No,No,36,Month-to-month,No,Mailed check,23.0,852.94,No,Yes,No
6144-ACJPW,Male,0,Yes,Yes,60,One year,No,Bank transfer (automatic),37.86,2192.0,No,Yes,No
8873-XLXAC,Male,1,No,No,49,One year,Yes,Credit card (automatic),71.82,3492.62,No,No,Yes
1367-VYIWK,Female,0,Yes,No,1,Month-to-month,Yes,Mailed check,34.62,92.55,No,No,Yes
8302-TQMXQ,Male,0,No,No,70,Month-to-month,Yes,Bank transfer (automatic),71.64,4978.86,Yes,Yes,Yes
3946-EVLFK,Male,0,No,Yes,52,Two year,Yes,Bank transfer (automatic),62.08,3244.24,No,No,Yes
7965-RAREA,Female,0,No,Yes,0,Month-to-month,No,Mailed check,32.17,0.0,No,No,No
9633-WRDAA,Male,0,No,Yes,51,Month-to-month,No,Electronic check,48.51,2356.38,Yes,Yes,Yes
0881-ZBPIQ,Male,0,No,No,42,Month-to-month,Yes,Bank transfer (automatic),61.48,2634.74,No,No,No
4050-MFYSW,Female,0,Yes,Yes,62,One year,No,Bank transfer (automatic),42.33,2615.06,No,No,No
9366-OBEYD,Female,0,Yes,Yes,5,Month-to-month,Yes,Electronic check,81.47,425.28,Yes,No,No
8016-VSPWR,Male,0,Yes,No,48,One year,Yes,Mailed check,106.31,5036.83,No,Yes,No
7108-SICJI,Female,0,No,No,4,Month-to-month,Yes,Mailed check,44.95,134.93,Yes,Yes,No
6541-VSPAS,Female,0,Yes,No,31,Month-to-month,Yes,Mailed check,44.34,1388.33,No,Yes,No
5730-QYSNY,Male,0,No,No,26,Month-to-month,Yes,Bank transfer (automatic),89.66,2291.05,No,No,No
3198-WXLAJ,Female,0,Yes,No,16,One year,Yes,Mailed check,112.44,1790.61,No,No,No
6425-NJJZQ,Male,0,Yes,Yes,28,One year,No,Electronic check,67.51,1906.25,No,No,No
3633-EIIYX,Female,0,Yes,Yes,22,Month-to-month,Yes,Credit card (automatic),98.95,2210.27,Yes,Yes,Yes
5075-UZFAQ,Male,0,No,No,30,Month-to-month,No,Bank transfer (automatic),35.07,1093.27,No,Yes,Yes
5375-CRTTH,Female,0,No,No,70,Two year,Yes,Electronic check,28.09,1913.97,No,No,No
4209-GOQYK,Female,0,No,No,41,One year,Yes,Credit card (automatic),112.95,4658.23,Yes,No,No
7118-JXQIN,Male,0,Yes,Yes,59,Month-to-month,Yes,Credit card (automatic),42.61,2485.93,No,No,Yes
0769-XZJIO,Female,0,No,No,41,Month-to-month,No,Bank transfer (automatic),43.73,1841.8,No,No,No
2015-JFESC,Male,0,No,Yes,29,Month-to-month,Yes,Electronic check,116.56,3339.0,No,Yes,No
9922-XOVXN,Female,0,No,No,54,One year,No,Electronic check,104.79,5637.96,No,No,No
4913-NMXFX,Female,0,No,No,9,One year,Yes,Mailed check,70.35,625.65,No,Yes,No
0449-DGCOB,Male,0,No,Yes,44,Month-to-month,Yes,Bank transfer (automatic),46.31,2109.27,No,No,No
4028-TTAWT,Male,0,Yes,No,12,Month-to-month,Yes,Credit card (automatic),116.08,1281.98,No,Yes,No
8699-UDCCQ,Female,1,Yes,No,20,Two year,Yes,Bank transfer (automatic),33.16,678.58,No,No,Yes
2702-NMVMO,Male,1,Yes,No,44,One year,Yes,Bank transfer (automatic),53.21,2354.44,No,Yes,Yes
2957-MRRHP,Male,0,No,No,0,One year,No,Electronic check,42.24,0.0,Yes,Yes,Yes
0269-FLZJH,Male,0,Yes,No,29,One year,No,Mailed check,61.83,1810.84,No,No,Yes
6598-WVLPD,Male,0,Yes,No,41,Two year,No,Bank transfer (automatic),73.24,3032.4,No,No,Yes
0401-SLAUN,Male,0,No,No,42,Month-to-month,No,Electronic check,113.29,4735.38,No,No,No
8809-TUREB,Male,0,No,Yes,12,Month-to-month,Yes,Electronic check,115.44,1366.9,No,No,No
3292-YTAAM,Male,0,No,No,22,Two year,Yes,Mailed check,47.08,1100.94,No,No,No
6698-VXADE,Male,0,No,No,1,One year,No,Credit card (automatic),20.67,51.15,No,Yes,No
4886-ZZMIE,Female,0,No,Yes,0,Month-to-month,Yes,Mailed check,100.42,0.0,No,No,No
8886-NKPVH,Female,0,No,Yes,6,Month-to-month,No,Bank transfer (automatic),109.2,722.62,No,Yes,Yes
4025-RZBRD,Female,1,No,No,16,One year,No,Bank transfer (automatic),99.36,1654.03,No,No,No
1263-ZWNKP,Male,0,No,No,12,Month-to-month,No,Mailed check,65.71,781.08,Yes,No,No
3522-HPFSG,Female,0,Yes,Yes,9,Month-to-month,No,Bank transfer (automatic),20.38,188.69,Yes,No,No
7151-CSZFJ,Female,0,Yes,Yes,2,One year,Yes,Credit card (automatic),20.3,56.19,No,Yes,No
2980-EXWAL,Male,1,Yes,No,16,Month-to-month,No,Electronic check,107.83,1684.49,Yes,Yes,No
4739-HUNWM,Female,0,No,Yes,66,Month-to-month,No,Mailed check,32.07,2129.46,No,Yes,No
9586-QFJMJ,Male,0,No,No,30,Two year,No,Electronic check,101.96,2974.64,No,Yes,No
0800-SAVRX,Female,0,No,No,18,Two year,Yes,Bank transfer (automatic),111.71,1986.57,No,Yes,No
2856-WRBFM,Female,0,No,No,28,Month-to-month,No,Mailed check,118.21,3250.38,No,No,Yes
3772-VJSTA,Male,0,Yes,No,37,Month-to-month,Yes,Mailed check,107.22,3909.04,No,No,Yes
1588-FZEDE,Female,0,No,No,14,Two year,Yes,Mailed check,98.22,1311.36,No,Yes,No
4003-YSQSB,Male,1,No,No,34,Two year,No,Mailed check,66.9,2234.42,No,Yes,No
4300-MSSIX,Female,0,Yes,Yes,64,Month-to-month,Yes,Bank transfer (automatic),69.83,4496.84,No,Yes,Yes
3849-DFERM,Male,0,No,No,33,Two year,Yes,Electronic check,37.18,1266.47,Yes,Yes,Yes
7334-BBVFF,Female,0,No,Yes,70,Month-to-month,Yes,Mailed check,57.99,4007.34,No,No,No
8349-UXRPY,Male,0,No,No,0,Month-to-month,Yes,Mailed check,77.08,0.0,No,No,No
4117-BATIE,Male,0,No,No,46,Month-to-month,No,Electronic check,56.91,2617.41,Yes,Yes,No
3884-OFZWW,Male,0,Yes,No,29,Month-to-month,No,Credit card (automatic),79.44,2283.88,No,Yes,No
6120-RCTHP,Female,0,No,Yes,33,Month-to-month,Yes,Bank transfer (automatic),31.58,1051.77,Yes,No,No
2148-VVZZF,Female,0,No,Yes,44,Two year,No,Bank transfer (automatic),29.21,1266.1,No,No,No
7081-KCEQO,Male,0,No,No,17,Two year,No,Credit card (automatic),27.44,446.49,No,Yes,No
2956-HXYOV,Female,0,No,No,25,Month-to-month,Yes,Mailed check,33.13,875.34,No,No,No
6535-TGUQR,Female,0,No,No,19,Month-to-month,Yes,Credit card (automatic),99.07,1955.15,No,Yes,No
7099-SESGL,Female,0,No,No,25,Two year,Yes,Credit card (automatic),34.77,733.15,No,Yes,No
8696-GBMFJ,Male,0,Yes,No,34,Two year,No,Mailed check,25.3,798.47,No,No,Yes
5288-JECSN,Male,1,Yes,No,38,One year,Yes,Electronic check,72.36,2696.5,No,Yes,No
2739-FXCXJ,Male,0,No,No,1,One year,Yes,Mailed check,69.85,96.48,Yes,No,Yes
4283-DJVPY,Male,0,No,No,13,One year,Yes,Credit card (automatic),100.66,1281.43,No,No,Yes
6131-KISAC,Male,0,No,No,16,Month-to-month,No,Electronic check,38.54,650.35,No,Yes,No
2332-UAGHM,Male,0,No,No,15,Month-to-month,Yes,Mailed check,76.78,1168.36,No,Yes,No
6809-PPTYI,Female,0,No,No,59,Two year,No,Electronic check,104.2,6115.87,No,No,No
6244-SBXJN,Female,0,No,No,27,Month-to-month,No,Bank transfer (automatic),98.63,2551.55,Yes,Yes,No
3570-DKFYW,Male,1,No,No,67,One year,No,Bank transfer (automatic),51.28,3358.95,No,Yes,No
1070-JSAAI,Male,0,Yes,No,67,Month-to-month,Yes,Electronic check,68.08,4526.94,Yes,Yes,No
9966-LXZTD,Male,0,No,No,53,Two year,No,Mailed check,100.01,5319.1,No,No,No
2475-TFWVH,Female,0,No,Yes,51,Two year,Yes,Mailed check,111.4,5733.51,No,Yes,Yes
4619-LEEUW,Female,0,Yes,No,59,Month-to-month,No,Mailed check,49.77,2935.79,Yes,Yes,Yes
3524-EYTWF,Female,0,Yes,No,66,Month-to-month,No,Electronic check,54.89,3601.21,No,Yes,Yes
6854-IXLDY,Male,0,Yes,Yes,20,One year,Yes,Electronic check,23.62,498.27,No,No,No
0376-SFHHF,Female,1,No,No,13,Month-to-month,Yes,Mailed check,86.63,1124.2,Yes,Yes,No
4723-OJWOX,Male,0,Yes,Yes,72,Month-to-month,Yes,Electronic check,101.33,7291.85,No,No,No
7568-GIJAG,Male,0,Yes,No,0,Month-to-month,Yes,Electronic check,30.4,0.0,Yes,No,No
7947-YCOEG,Female,0,Yes,No,43,Two year,Yes,Electronic check,82.24,3511.82,No,No,Yes
8488-VAWIX,Male,0,No,Yes,16,Month-to-month,Yes,Bank transfer (automatic),117.02,1899.32,Yes,No,No
6422-QZQEX,Female,0,No,No,36,One year,No,Bank transfer (automatic),59.52,2176.9,No,Yes,No
3083-YUHTC,Female,0,Yes,Yes,68,Month-to-month,Yes,Bank transfer (automatic),80.48,5474.96,No,No,No
9930-YGVDU,Male,0,No,No,44,Month-to-month,No,Electronic check,80.05,3450.11,Yes,Yes,No
